Motion/Activity index,EtCO2,PVI,RR,FiO2,SNR,PRV,oximetry
-3.4849831811753895,-23.323102993390957,-9.869058998049981,-11.991176414995728,-6.380066572300684,-5.520874824902396,-4.924656569285758,0.0
-3.7207964326097627,-23.669324717834524,-9.326168578157514,-12.704890108533029,-6.238561118432875,-4.89137025517391,-4.910772882974641,1.0
-3.0870249021628924,-23.846283959219104,-8.774106213355829,-10.72512618534131,-6.3163757294888,-5.008270692489385,-5.00673601616053,0.0
-3.869590671487045,-23.464149047056008,-10.315052151926103,-11.51757995070921,-6.398071328406066,-4.867410432305223,-5.012219010800142,1.0
-3.631892880462801,-23.248323937635814,-9.106594779654527,-12.300353401864719,-6.114975886902746,-5.445353178558462,-4.977512700020322,0.0
-3.5185432780696146,-23.45765466199508,-10.09741132386853,-12.200771657620688,-6.315310927209053,-5.106986829211991,-4.928457072822883,0.0
-3.080222254992692,-23.54206627913915,-10.050060651454439,-12.665795440633591,-6.547209560670272,-5.219576895880706,-4.999682445708717,0.0
-3.3924875392828233,-23.49462249221248,-9.814772080074652,-12.36839095565484,-6.305989157926395,-4.911549470403968,-4.948457595710138,0.0
-3.4024497966272533,-23.206014114590516,-9.582122865437741,-12.189944637037355,-6.507728050920724,-5.3012114327685085,-4.9349868236220065,0.0
-3.49858193321836,-23.20305357140299,-9.326871560766245,-11.79135012040095,-6.357806059469274,-4.845845512180503,-4.981824547495969,1.0
-3.7670772001452946,-23.61044340026593,-9.92988133731101,-12.814667845413792,-6.34822449894953,-5.260594329212774,-4.967586446901866,1.0
-3.2941445647104457,-23.44737627977963,-10.42071127772655,-13.481248748494941,-6.375158942342346,-5.391208013627163,-4.990761577231445,1.0
-3.5492012568394133,-22.807301606607798,-9.771927435546086,-11.715936102798734,-6.358353648515701,-5.320306082017244,-4.874916333587339,0.0
-4.143189076477472,-23.622055920838267,-9.189464243727056,-9.713171160723032,-6.257642035046106,-5.120215160447361,-4.912435080549349,
-3.8141345712286174,-23.246524096421286,-9.377330788972124,-13.12117011186478,-6.077789251072843,-5.067275011454876,-4.861743549841953,0.0
-3.421700961874341,-23.573050721089157,-9.815740193358986,-11.99548179881531,-6.388135325935274,-5.464029067119224,-4.9552935887314735,0.0
-3.6461700326179303,-23.49529827826335,-9.736614061735148,-13.3774058476216,-6.265766705848309,-5.23982483107876,-4.902952151224469,1.0
-3.7077564129126324,-23.76184481966194,-9.975895595912244,-11.553124766369557,-6.307908025043433,-5.450162302932781,-4.971875092194765,1.0
-3.8244903301931426,-24.159456155412723,-8.66592356412258,-11.09313383620103,-6.296216872035735,-5.218947499784215,-4.931496482324488,0.0
-2.76844722011421,-21.904849694768362,-8.58682309591849,-11.654104124701366,-6.230087828829563,-5.3747443185876,-5.027792372927257,1.0
-3.3793041998661257,-22.875288839701753,-9.81950526198241,-12.565426566238228,-6.384481150094923,-5.28026906086031,-4.959903944119917,1.0
-3.152855698852236,-22.960751411137444,-8.77335144666571,-11.287196910573249,-6.245176577869554,-5.1812333053894335,-4.93572926145139,0.0
-3.314576458716575,-22.797373653799813,-9.005185829530564,-13.241119510439251,-6.310181477375164,-5.383785555210659,-4.913064804775417,1.0
-4.077422377311711,-23.9838534545279,-10.256870511994542,-11.695892105698224,-6.536158353734444,-5.176570515046038,-4.989663532920743,0.0
-4.101393741554523,-24.39613527841802,-9.278877118459365,-11.983236547232329,-6.132809986444079,-4.881668936562337,-5.0808732719922105,1.0
-3.391706733199754,-22.88218029781559,-9.419178920224384,-12.929711838493157,-6.357518712968619,-4.8195664782006755,-4.97356435613426,1.0
-3.31938034852609,-22.870852067894496,-9.675326425721302,-13.054932441608873,-6.334954484735028,-4.956910463816596,-5.002227318806168,0.0
-3.3864066578514813,-22.986962233916675,-8.37782111246357,-12.613349555210558,-6.275001589884203,-5.655381569996674,-4.864807209611882,1.0
-3.4308815416622944,-22.755218084024552,-9.016298026296159,-11.367169949865666,-6.241330572294349,-5.31544473834319,-4.929361746899289,0.0
-3.31913094942379,-23.325974492819093,-10.094530716659586,-13.2110134540312,-6.313187399474443,-5.338737177967832,-5.015901586099271,
-3.485635165837608,-23.274047218808786,-9.502144809505012,-12.412868448288467,-6.33191668827265,-5.071716078221529,-4.921923258091365,1.0
-2.8706924553256785,-22.50652546311733,-8.806018526496334,-11.312963155091152,-6.317080385817133,-5.197462628781229,-4.952056115899139,
-2.346213824385594,-22.54027013226683,-9.235480182210143,-12.843413332603266,-6.495099776601554,-5.193224151347605,-4.957297049154204,1.0
-2.7460160922275074,-22.946849514812442,-8.555483449144202,-11.674551854523115,-6.3617136652802335,-5.233669600175456,-4.903137145707716,
-3.455126241329095,-22.271470749524273,-9.039582229369184,-11.72591020855629,-6.348990968719918,-5.382128687211714,-4.933217934307304,1.0
-3.217338366390842,-22.803014639391964,-9.01219373676436,-12.68331306576931,-6.433592806929007,-5.071840105818488,-4.917521131850468,
-3.5423798317716613,-23.045492963536088,-10.009043200746683,-13.240175733430508,-6.2540313183352945,-5.171840115808041,-4.850375848215483,0.0
-3.577470534364184,-23.51245568756152,-9.463281151019093,-12.123753080175632,-6.145140371219882,-5.228544468784775,-4.942466761123696,0.0
-3.317603496468813,-22.778653934531615,-9.402163223996538,-13.792733569371054,-6.3494707910088914,-5.410209697154886,-4.956672148865056,1.0
-3.986685688434277,-24.179154514913648,-8.749692660310988,-10.82567663133785,-6.368632571169819,-5.299189704859722,-5.0011423971705105,
-2.902686435092491,-24.35206448593611,-8.830744732478973,-11.540246325681446,-6.443885328420454,-5.196347223540503,-4.912322241183316,
-3.016122217321241,-24.184807639242234,-9.135455329389286,-11.262314145748086,-6.458540948230861,-4.860476282535347,-4.931729666904369,0.0
-3.565785425375706,-23.464880731809004,-9.647026351831665,-11.92610743242237,-6.371305917362985,-5.173010419022091,-4.980683768509626,0.0
-3.3029367599072788,-23.92153226416378,-9.164059114087104,-10.256222545606903,-6.413785396981385,-4.8566743091663325,-4.989808737786925,1.0
-3.914958424684624,-23.749710905213682,-9.837855043787622,-12.179989534747,-6.191415222053445,-5.136122026277816,-5.005302799657364,1.0
-3.348343101318039,-23.189929745515435,-10.077903697475037,-13.008874119867743,-6.279288706960156,-5.450470286726171,-4.981253384572452,1.0
-4.025088320551396,-23.79627409479535,-10.035276836474905,-12.320459994898663,-6.477981231716398,-5.026238371556114,-4.957644954201831,
-3.5942332247155098,-23.811441754257785,-9.611886831162405,-10.987121547412988,-6.263883031197555,-5.273618304377216,-5.061516037447211,
-3.6501939531888583,-23.256125804726672,-9.937855194457821,-12.376141248813578,-6.357076491959874,-4.963866483819538,-4.957296285826228,1.0
-3.3122356941105453,-23.34060403433447,-9.718484954485538,-12.703353087698373,-6.327655815577102,-5.1485032905065085,-5.029304452147504,0.0
-3.5149857918538947,-23.677676458486758,-10.219644987035934,-12.401237431468227,-6.381845701671669,-5.108930836226743,-4.912595977164693,0.0
-3.5006180913999234,-23.238457253150685,-9.610054763783202,-12.197580771716368,-6.462010396071114,-5.5387096524201604,-4.918184850056481,
-3.4187760955297124,-23.540041463061737,-10.279264892105163,-12.943561379834222,-6.816183720124402,-5.476090514969468,-4.9373268841243,1.0
-3.094882805380489,-23.05459795057815,-9.034371343748022,-12.362734097421741,-6.451477505010894,-5.387921794719543,-4.960510621292021,0.0
-2.7973524516461916,-22.822933889842783,-9.542158411512112,-11.064469741239963,-6.220039642629599,-5.340412749925511,-5.023534151396495,1.0
-3.850545232046338,-23.867273065540715,-9.84684247919545,-11.93564571243575,-6.359713041162181,-5.323516465687679,-4.944891796980761,
-3.6804880424351976,-23.316834545028144,-9.465957426324183,-11.790642276298227,-6.262916624650495,-5.1388474381267155,-4.928884930985724,0.0
-3.305051273082176,-23.46795809092283,-8.955737898932517,-12.13579345212588,-6.301309613349343,-5.234559468095235,-5.029130198601081,1.0
-3.8955590174694756,-23.77556064859896,-9.432795076023465,-11.962624710876055,-6.429524605123462,-5.260045788479359,-4.838129692760735,1.0
-3.604793511954299,-23.78931203062406,-10.098665957755781,-12.336760486261484,-6.289250555440581,-5.354189431388249,-4.860244732292065,0.0
-3.3577560525613572,-23.298962810027803,-9.727658327045214,-13.378858440254872,-6.388552982820559,-5.257245042469685,-5.023638284127439,0.0
-3.2224171685313068,-22.846246577899084,-10.105290656887155,-12.292196122962894,-6.442853232979172,-5.478772226897975,-4.929519106111182,1.0
-3.708994596373382,-23.65118973068468,-9.897839161223777,-12.11752736412511,-6.280540804198709,-5.319882491573789,-4.93435021408058,0.0
-3.201903117464863,-24.324501451417238,-9.159027705437566,-11.448095851966311,-6.448379731922686,-5.142595610597164,-4.891189284372061,1.0
-3.3461771554491833,-23.29025220131355,-9.570238249534473,-12.832204107370785,-6.305898454422028,-5.309147517479536,-5.049283665747344,1.0
-3.8725499518037627,-24.430836785160185,-8.4185345225194,-10.639527414003766,-6.398605799212833,-5.4210209075135625,-5.055429339727814,1.0
-3.199960249437177,-24.12764967831151,-9.183678436295267,-10.443459084693098,-6.561240388954609,-5.357073128725762,-4.961704264272838,0.0
-3.1611647135873153,-23.296317759497256,-8.401041647582604,-12.193767995611589,-6.334397628750353,-5.107051834658661,-4.937237914877932,1.0
-3.8192262980970524,-24.58806860388003,-8.286322766476793,-11.036687825175626,-6.583456151702048,-5.151885508892611,-4.958869476558432,1.0
-3.204027405713264,-22.79411179533301,-9.341969857206077,-12.471546408816238,-6.499413655140183,-5.02162925663242,-4.907412115905679,0.0
-3.6394803768697765,-23.429561590048802,-10.640818004286729,-12.054563523084779,-6.354496565214818,-5.333081461213281,-4.97941361751128,1.0
-3.391583511381899,-23.16258486992577,-9.138967311262872,-12.457837615742475,-6.380160616424893,-5.2594891241796615,-4.876930129102837,1.0
-3.879182768648413,-24.18260251553578,-8.370171311822375,-11.32068933227861,-6.298673768409469,-5.001615010745771,-4.957953486832876,1.0
-3.116211980172877,-23.990232572906184,-8.697729611662952,-11.580911488976255,-6.214962050635634,-5.344150681633243,-4.946491574196695,1.0
-3.2732590103915236,-23.02480443932484,-9.728239624587182,-11.10697941432774,-6.22415460446869,-4.830898432923642,-4.964836350587764,0.0
-3.5371351893140885,-23.308822053555637,-10.570373509673258,-12.265978971445287,-6.243791821118569,-5.257922908903066,-4.918669300523234,0.0
-3.2903854250603035,-24.31081075031602,-8.867668789919435,-11.494991728803631,-6.414098774495219,-5.004156628442816,-4.849352614825315,0.0
-3.5337472960592775,-23.64324871463617,-10.797824363413104,-11.251070344946017,-6.24356278665824,-5.258666285217646,-4.97087835422331,0.0
-3.354943852198503,-23.824970397593503,-9.796335969888961,-12.32180432072975,-6.4339244823781225,-4.835519161919883,-5.056796905511574,0.0
-3.141238027317028,-24.29284845100447,-8.954018127966787,-11.475563017778983,-6.3520919517280126,-5.37144402855977,-4.9254335363958495,
-3.213520394189614,-23.382194037267656,-10.637299419003197,-13.170308187243672,-6.404429447118239,-5.043977786274703,-4.974996602535502,1.0
-3.010431023495699,-22.90672577650244,-9.379199101096868,-12.985366577023765,-6.389336843012214,-5.281369514172505,-4.966378658072529,1.0
-3.2336705112648794,-22.73980222141972,-8.793686413111296,-11.01465360255418,-6.20820202946181,-5.164295895893752,-4.965381591717327,
-3.3961199947126612,-22.95850368406498,-10.228678461788954,-12.322525563371837,-6.210721341894915,-5.284055517931976,-4.933055797926764,0.0
-3.178643566001204,-24.29605320108507,-9.19844946592444,-11.150167571309515,-6.505410968601483,-5.291408022191865,-4.903985949065538,0.0
-3.2485895774312885,-24.33667192350966,-9.124202238398668,-11.141872613991925,-6.591190040719893,-5.109185270436331,-4.85413698445976,0.0
-3.1405844328216888,-22.735333945398256,-9.012316605704212,-10.9154750013359,-6.248412284109626,-5.192417013907301,-4.932163529802209,1.0
-3.250290259194033,-22.456284594002803,-9.084120621563557,-13.139414993498653,-6.461152262894352,-5.225835670862261,-4.8747926992651704,1.0
-2.7515986367668877,-23.23547629220801,-8.072734194160926,-11.591382871480592,-6.3542151709760315,-5.357672276880487,-4.8886474141218965,0.0
-3.709758605947463,-23.742557543485418,-9.61718377692439,-12.38168138670546,-6.561937281772861,-5.072798133498785,-5.01214905269817,0.0
-3.967660253199142,-24.207929046904535,-9.100047175932021,-10.262019140376504,-6.381855985516824,-5.096480717346628,-4.957694264016441,0.0
-3.5387892993186267,-23.963713967892414,-9.883668262920215,-11.745759611307713,-6.39216571405296,-5.278317900764381,-4.933204206111653,1.0
-3.6997402562838957,-23.7982974067211,-10.385568871776856,-12.204524466812549,-6.31303416657642,-5.374444772438676,-4.877412677707053,
-3.73118716675206,-23.664121892526587,-9.141848652260842,-12.869366768127168,-6.191732635085461,-5.224766228520562,-4.874271417738918,1.0
-3.4786335052281614,-23.59148084666486,-9.685282696339762,-12.249729846886678,-6.302232858810458,-5.242843620380924,-4.952857155612543,1.0
-3.2773560642030004,-24.754340987512148,-9.219484961897864,-11.360512455817457,-6.7137509357535485,-5.217859450182173,-4.81533224203701,
-3.50108588397031,-23.183065119573058,-9.450686263590951,-12.358731210751507,-6.377608722454832,-5.249662719737898,-4.918027499967074,0.0
-3.4358713407282955,-23.34138358747335,-9.511795733535715,-11.998748096694394,-6.4066941180428065,-5.019694555150531,-4.93597931073718,0.0
-3.707544940583614,-23.126391289947474,-9.334993151629185,-12.428767785446295,-6.2454662012652316,-5.268448564131804,-4.91039915207666,1.0
-3.5498247298184045,-23.613450148941165,-9.724230510396671,-11.652027072836184,-6.358551307604658,-5.220964491827713,-5.017041379963663,
-3.0751397075201927,-23.583038710211802,-9.086216444679714,-10.746939658007774,-6.3669431121503965,-5.510063263284852,-4.955827621726648,0.0
-4.161873480184743,-24.172179043578147,-9.569911744213849,-11.494181645026547,-6.2605676897692035,-5.233174886756463,-4.978651838855158,0.0
-3.623421487006621,-23.345540977464,-10.096304948895876,-12.711382303673973,-6.325609748945778,-5.403856152463547,-4.898888137385836,
-3.0144972093251905,-22.595767005312325,-9.504190911719169,-12.992937702772924,-6.48585848913086,-4.89143774111912,-4.988455008652724,1.0
-3.654105185230647,-23.053664329402697,-8.854133669358545,-11.741302363237514,-6.099139680339428,-5.1533276083507635,-4.954285102531698,
-3.7086694188933724,-23.273593741057716,-10.151577769713404,-12.018760706236039,-6.474992834715781,-5.059646497443414,-5.0130932828585815,
-3.5502462238035655,-23.487205474503437,-9.759128085400668,-12.354682082995195,-6.427688282674097,-5.0682388335738295,-4.9720956419961535,1.0
-3.026372014039042,-22.48290019879395,-9.336388594404037,-11.780339949843775,-6.452608585757595,-5.236385576695724,-4.951349729737955,0.0
-3.426178788871893,-23.363850112080808,-9.588659934306952,-12.078426155104852,-6.438152744579254,-5.352242341671599,-4.947476816993143,1.0
-2.9637887752855905,-23.233641686727548,-10.345621656148094,-12.4315797674506,-6.383324218263406,-5.006067702105008,-4.9663990714631865,1.0
-3.8142347994255847,-23.81472078775122,-9.98562897193872,-11.774558743330926,-6.388297563703023,-5.443426521117183,-4.937057224031993,1.0
-3.3520301193162405,-24.267295019624505,-9.321535141146922,-9.968949946737018,-6.610718953828878,-5.0467571619073786,-4.957343655502481,1.0
-3.8092478206333595,-23.21391091882847,-9.294549418794567,-12.145855625194413,-6.182124887782305,-5.324198391393246,-4.9369163244170595,1.0
-3.233422476569036,-22.906749800132314,-8.068532823722272,-11.721109396771338,-6.333067483859696,-5.259503286215174,-4.876857908388936,0.0
-3.1030014992320507,-23.209066592145728,-8.101345017578153,-13.04904642607253,-6.231085404988005,-5.325745776456207,-4.946967529455413,
-3.6052033504197083,-24.056664089310544,-10.53289522041089,-11.872450947490979,-6.535522847114623,-4.858808253178697,-4.888451863567525,
-3.7019742999602876,-23.89358118932192,-11.063912261762875,-11.729600486114819,-6.330651717854626,-4.9336981381197695,-5.005877731828524,0.0
-3.4834743059086066,-22.272351585258725,-9.56315404327327,-12.434982770572022,-6.040369717514749,-5.137561552285683,-4.986387944014451,
-3.0789309594892034,-23.38547310911322,-8.21192438636247,-11.017471380449464,-6.23375325216524,-4.992292984356413,-4.83922892000004,0.0
-4.053578745133673,-25.03322760639815,-8.983319322513443,-11.465507691490338,-6.462066819126637,-5.144965835789337,-5.013700728873654,0.0
-3.3376821060841975,-23.370586021506174,-9.44222623447452,-12.317985808607842,-6.42821872833651,-4.881483414578932,-5.035148769162549,1.0
-2.9912150132781163,-23.018131502058182,-9.085177140967582,-12.870521867882893,-6.408136779288862,-5.294562783347032,-4.95915603639317,0.0
-3.564201483229063,-23.394624762766576,-9.757392459307336,-12.236416401565688,-6.458602188547959,-5.189471411461607,-4.938059530353161,1.0
-2.9740210789774175,-23.302073283801885,-8.744589162963415,-11.82491041546018,-6.38905295170816,-5.169888676109421,-4.870860769741219,1.0
-3.91200631516075,-23.717413459610924,-10.139330133098458,-11.72268567652941,-6.5120532209608974,-5.0881607289115625,-4.82866582384111,1.0
-2.8931143023353822,-22.498275478151697,-7.751725252161546,-11.411982925485813,-6.225978539807705,-4.981655757650666,-4.924156034693065,1.0
-3.463640364198956,-23.320212665319264,-9.697852301153166,-12.721967429575889,-6.3723725048181175,-5.577677478425957,-4.9999062241912755,0.0
-3.066207757487957,-23.88937240382714,-9.089863570404097,-11.212378920494626,-6.474613932713255,-5.10807128464496,-4.8848742107797545,1.0
-3.18517194809217,-22.747727380614347,-9.654345246794533,-12.156182700102441,-6.4699112158542125,-5.279188246260471,-4.960362165373788,
-3.679216411757963,-22.645600663760053,-8.79689150420944,-12.78541452077042,-6.213058150627776,-5.329151314021833,-4.833206381727376,
-3.536173610805056,-23.36364910228955,-9.515476373520256,-12.93504366572243,-6.290068618774963,-5.419022915398306,-4.9336625603065505,1.0
-3.173580265697511,-23.205922905765057,-8.327126022840392,-11.62222237534957,-6.311366706735077,-5.23731463036482,-4.892776891827965,0.0
-3.7834941893492697,-24.487253926510775,-8.297000724492259,-11.583599066692768,-6.310246768492541,-5.279952624480995,-4.973173233988962,
-3.5320543202233443,-23.435920084962333,-10.30362797341777,-12.241807394317927,-6.388782402560414,-5.175417050182745,-4.999038020811324,1.0
-2.853589427388855,-22.740598471422032,-7.981145033887316,-11.795151448975698,-6.421663115389879,-5.128097104400969,-4.895864273066587,1.0
-3.0947176636194698,-22.784132388930917,-9.795881170293079,-12.899368788089921,-6.42682428687249,-5.275853068470162,-5.0585225242880245,1.0
-2.703044730533801,-22.90566098905949,-9.130597891963417,-13.730887799190155,-6.236895563713532,-4.855756335501575,-5.045149691374998,1.0
-3.5784777296258827,-23.41931582461653,-9.51990757206267,-13.075231024948227,-6.3105459856830075,-5.113664959314002,-4.918827191977801,1.0
-2.911877552234633,-22.80301757588186,-9.083480575760413,-12.56432869925208,-6.4144000644322965,-5.267330772503511,-4.958678719182238,0.0
-3.6316273399922023,-23.362336302594247,-9.632499400640642,-11.963807979590836,-6.369825425519682,-5.089736327286637,-4.928846896019844,0.0
-2.9772113812488485,-23.83671722695049,-8.765554427793436,-11.600988294737537,-6.309396918172735,-5.281812788338044,-4.88428361805319,1.0
-3.047406914582248,-22.711544617031034,-8.784001353687206,-13.651254486540209,-6.32256886291473,-5.1266506885031795,-4.954608656420935,1.0
-3.012746698770776,-23.49734780296949,-10.746401276473273,-12.796371969389204,-6.338224759525149,-5.123233266377191,-4.979340681848852,1.0
-3.3958033233252207,-23.566806180614066,-9.715365892852843,-12.215926049252568,-6.460555261060525,-5.044647807710241,-4.966162336781433,1.0
-3.383515334003325,-22.83366183107406,-9.181262010895153,-12.57940830307506,-6.373242064742912,-5.083610129466309,-4.901744042403659,1.0
-3.520420513634743,-23.743034330044665,-9.92255022472592,-11.590884406671183,-6.303296008167372,-5.367666288424245,-4.920482553274222,1.0
-4.391401917165383,-23.71552679280045,-9.578356552260153,-10.902630020534733,-6.210176838351593,-5.049089038460834,-4.9366083973192,1.0
-2.8317146809011833,-23.31773508054558,-10.270547017339213,-12.50376936188857,-6.3680807746769235,-5.2054211580636816,-4.982763387676882,1.0
-3.002230722537185,-22.33585254168782,-9.637476196988283,-13.232885067390871,-6.528201638348405,-5.049154876459604,-4.971867754429716,0.0
-3.304474193952443,-23.827032447693554,-8.841454978168368,-10.271540236974126,-6.429689025917267,-5.2620110039061485,-4.950660119077917,0.0
-3.442311238872264,-22.869197377215933,-9.704654458535469,-12.787336228545746,-6.193324615627437,-5.315629702689311,-4.926583811136386,1.0
-3.003853225980675,-24.04802472354879,-8.921410359713986,-11.639907578074272,-6.279275165429951,-4.914489043979733,-4.922328454262691,0.0
-3.6211404594688363,-23.63548928531729,-9.890427001076995,-12.42188689127688,-6.428086284161895,-5.143232036837292,-4.962997339430163,1.0
-3.365144257940062,-22.817371375938826,-9.268738349912022,-12.4007437072989,-6.469080746102459,-5.05334807739218,-4.927592527538631,0.0
-2.69789868686239,-24.005137937450243,-8.659596356338447,-11.764292599892128,-6.294231350034703,-5.2846728015251285,-4.921333794132866,0.0
-3.313585116911761,-23.27810020901554,-10.085963618179955,-12.852632535006363,-6.389224356757784,-4.903865369334527,-4.988089140086858,1.0
-3.248424833667863,-22.46698196134614,-9.389549457715123,-13.84859368324205,-6.335698643735465,-5.134239522624457,-4.933915929746465,1.0
-3.4100787153506054,-22.407382248857193,-9.79725755358946,-12.913793065841535,-6.3058354413045015,-5.391159078260956,-4.937328628391549,1.0
-3.56408724489792,-23.82669120561473,-10.141326977259368,-11.595698418202298,-6.4242348049942795,-5.380235798889581,-4.881440038190966,
-3.5925693313723355,-22.998493102464217,-9.293012628740321,-13.17620068150706,-6.214214464485519,-5.146885238145993,-4.829326536086865,
-3.89191721811025,-23.797639803827707,-10.329455705832121,-12.113584064979326,-6.506571553477433,-5.100506610520361,-4.8684148233930715,1.0
-3.7378860415390585,-23.602199343284248,-10.174051042576718,-12.211674716977262,-6.320992001972064,-5.491627502787502,-4.962505124765056,0.0
-4.237148949510247,-24.46499103026087,-9.45206713616114,-11.115753113589433,-6.427379527057247,-4.873539072460064,-5.019322799434358,0.0
-3.3203586891252863,-22.799952098890124,-9.437855275077975,-13.076696715186753,-6.377944610801736,-5.1344365833082914,-4.96245428829925,1.0
-3.653651553221985,-23.893569744473144,-10.2395174391051,-11.41353520528576,-6.4575939738978,-5.006274121013995,-4.956421763809857,1.0
-3.4962329498519495,-23.401900491412473,-9.912004326375138,-12.267175891039441,-6.550613108331923,-5.506918407371616,-4.921686901033026,0.0
-3.3339007921517214,-23.05630954819076,-9.693408049570248,-13.076860310140916,-6.415052997272062,-5.259411432587571,-5.0049969254049484,1.0
-3.5470798273153146,-23.586158993115852,-9.40242652535005,-12.416553288156448,-6.202690103668955,-5.047449507715966,-4.935546870300919,1.0
-3.600309222842891,-23.4858744044559,-9.78558125005153,-12.608421781340308,-6.368362844682531,-5.3655257216693615,-4.930473021772093,1.0
-3.5950909482140196,-23.31581951449965,-9.249927302684794,-12.323730758661835,-6.169380042304282,-5.092357121930609,-4.93373597655448,1.0
-3.51679073562381,-22.986939299177013,-9.722841510319954,-12.841567050690207,-6.289585554911502,-5.166540518562978,-4.952835353017251,
-3.649043982573186,-23.27519122558824,-9.355985456393551,-11.633649269852336,-6.281802541608279,-5.166749464959414,-4.968011932386171,1.0
-3.444842338213748,-23.020712758222643,-10.169686061225,-12.724650694828927,-6.323121058380514,-5.355262721620523,-4.947471922806082,1.0
-2.800920844001647,-22.926134864471447,-8.978019424172231,-12.864158982749927,-6.420351291293078,-5.270812066944115,-4.948163596906482,0.0
-3.7810767487614534,-23.466950587681108,-10.716923833622458,-11.871833399398712,-6.3954784825589615,-5.015309919474949,-4.983666730216501,1.0
-2.8449539498311687,-24.116440144084212,-8.945555611221906,-11.582414795547686,-6.362574927544396,-5.023329310930361,-4.948138745489151,1.0
-3.383885466477655,-22.710828682613844,-9.273389437132225,-10.6279744291649,-6.034481507826228,-5.130885199934189,-5.009819321938151,1.0
-2.842546348817538,-23.21813420969115,-11.256639590362855,-12.950786425293204,-6.4913997676567545,-5.028136375442753,-4.912817547000276,1.0
-3.997381575286735,-23.909715791140147,-8.727996392832846,-10.152626174127501,-6.3939143199593085,-5.092056816396089,-4.9127214846312715,
-3.31956147735354,-23.097149350373883,-9.360239227068325,-11.111610160640458,-6.17248191932079,-4.940309348967876,-4.96656285198709,1.0
-2.9974847725553335,-23.081884426570642,-9.208967667049407,-12.890227921732844,-6.357588487683732,-5.021672418499507,-5.00167111971955,
-3.475395820153841,-23.29162976223368,-9.642862090859891,-11.924837950053451,-6.372402350650902,-5.169507844324818,-4.925980701753721,0.0
-3.6517462770071356,-23.462145797498422,-9.862108934172694,-12.123056166393836,-6.236757070287198,-5.264872939166381,-4.955582122302238,0.0
-3.1767185630173715,-23.794759668383804,-9.037305867737876,-10.755153871837516,-6.389243756169774,-5.1453348686926415,-4.941143851807317,1.0
-3.831730745580262,-23.722123651308966,-9.503378885760995,-12.220029876810118,-6.387468499257973,-5.456787876568489,-5.022691371255205,
-3.856777542737886,-23.340398487585144,-9.678752640057974,-11.85727755129517,-6.3506984733390315,-5.002839733443276,-4.979869591426008,
-3.848906503372014,-23.490874009815236,-10.394921483959221,-11.804780982892225,-6.346401710511903,-5.163608624925753,-4.935221537606757,0.0
-3.5582206703952868,-23.604881967878566,-10.268200374945382,-12.46850843839109,-6.278619044154294,-5.154085747821119,-4.847242504020991,1.0
-4.062548223673843,-24.02040883762154,-9.231448039208537,-11.427885943673061,-6.198690967714061,-5.214336672720395,-4.904713773337954,0.0
-3.609090006268936,-23.125538222033818,-10.228348663513778,-12.194941578706546,-6.387605461847706,-5.196448329516602,-4.983730277017727,0.0
-3.341688650948814,-23.365594988887672,-8.80452918160689,-12.024943623071374,-6.387715651855106,-5.139016980326164,-4.917493551737358,0.0
-3.2192476825640264,-23.379663583950748,-10.105357229822765,-13.022412817021918,-6.591240629272577,-5.09726256459853,-4.976984710919689,0.0
-2.8761691128101265,-22.323548072052674,-8.38957988641346,-11.796603982196762,-6.400002717955215,-4.8330162698362,-4.941635193801065,1.0
-3.0047060786080735,-23.989779490381974,-8.601327917309728,-11.052377425132354,-6.334292111352517,-4.929963472664598,-4.9622499557787405,0.0
-3.7486889983647407,-23.102327214114187,-9.759854506159849,-12.031690846171944,-6.335929895414611,-5.212014660591757,-4.936077552715776,0.0
-3.108047501427664,-23.8189814948988,-9.29626295005869,-10.624367891347076,-6.362876589504846,-5.11622520795805,-5.015021119581896,1.0
-3.3739040963289226,-23.260495165907308,-10.133836813614835,-12.996008320437932,-6.411543627852665,-5.312696493571438,-4.9810942288129425,1.0
-3.2108053166937283,-22.171441577787398,-9.207095634327116,-10.707938761708558,-6.11892930412298,-5.249919880679189,-5.0415734572930235,1.0
-3.273463841690222,-23.221865174151986,-8.970643504287304,-12.513927926695775,-6.386336457739354,-5.399942090181428,-4.920664260727534,1.0
-3.609619885955683,-22.631721728517324,-8.63906770751682,-12.01069703770438,-6.170445167794954,-5.454304590180903,-4.91847659518571,
-3.2609829488266584,-23.014197908780663,-9.626323875275299,-13.385110485896169,-6.3353565705444295,-5.063071694837475,-5.02181219149918,1.0
-4.01796308780258,-23.573377830747447,-9.434536039432459,-12.130741730939098,-6.272413726981751,-5.37271773024606,-4.973718063156267,1.0
-3.2639669766070143,-22.640310689363993,-8.492573813854497,-11.481842530007738,-6.28018958594003,-5.3509840439652825,-4.938603173492018,0.0
-3.217752223342172,-23.219814238731722,-10.417252588887491,-12.049147997894607,-6.337651994472614,-5.234095198466123,-4.931847626949937,1.0
-3.752673464717635,-23.39026653515487,-9.672590785986076,-12.220802627766156,-6.334825391195251,-5.2914839944398935,-4.901309218952035,0.0
-4.088816910843246,-24.319043086738503,-9.252330639948582,-11.624177972044416,-6.297365176113857,-4.977638977664567,-4.962987034889028,0.0
-3.8730283740202225,-23.96766102060316,-9.885403996587584,-12.349739152372864,-6.5421883238575065,-4.973858496290069,-4.993867328928299,0.0
